positiv,,,,,,,,,,,,,,,,,,,conclusive
,,,,,,strong,,,,,,,,,,,,,concrete
positiv,,active,,affil,,,,,,,,,,,,,,,concur
,negativ,,,,hostile,strong,,,,,,,,,,,,,condemn#1
,negativ,,,,hostile,strong,,,,,,,,,,,,,condemn#2
,negativ,,,,hostile,,,,,,,,,,,,,,condemnation
,,,passive,,,,,,,,,,,,,,,,condensation
,negativ,,,,hostile,,power,,,,,,,,,,,,condescending
,negativ,,,,hostile,,power,,,,,,,,,,,,condescension
,,,passive,,,,,,,,,,,,,,,,condition#1
,,active,,,,,,,,,,,,,,,,,condition#2
,,,passive,,,,,,,,,,,,,,,,condition#3
,,active,,,,,,,,,,,,,,,,,condition#4
positiv,,active,,affil,,,power,,,,,,,,,,,,condone
positiv,,,,affil,,,,,,,,,,,,,,,conducive
,,active,,,,,,,,,,,,,,,,,conduct#1
,,active,,,,,,,,,,,,,,,,,conduct#2
,,active,,,,,,,,,,,,,,,,,conduct#3
,,,,affil,,,,,,,,,,,,,,,confederate
positiv,,,,affil,,,,,,,,,,,,,,,confederation
positiv,,active,,,,,,,,,,,,,,,,,confer
,negativ,,passive,,,,,weak,submit,,,,,,,,,,confess
,negativ,,passive,,,,,weak,submit,,,,,,,,,,confession
positiv,,,,affil,,,,,,,,,,,,,,,confidant
positiv,,,passive,affil,,,,,,,,,,,,,,,confide
positiv,,,,,,strong,,,submit,,,,,pleasur,,,,,confidence#1
,,,,affil,,,,,,,,,,,,,,,confidence#2
positiv,,,,,,strong,power,,,,,,,pleasur,,,,,confident
,negativ,active,,,,strong,,,,,,,,,,,,,confine#1
,negativ,active,,,,strong,power,,,,,,,,,,,,confine#2
,negativ,,,,,,,,,,,,,,,,,,confinement
,,,,,,strong,,,,,,,,,,,,,confirm#1
,,,,,,strong,,,,,,,,,,,,,confirm#2
,,,,,,strong,,,,,,,,,,,,,confirmation
,negativ,active,,,,,power,,,,,,,,,,,,confiscate
,negativ,,,,,,power,,,,,,,,,,,,confiscation
,negativ,active,,,hostile,,,,,,,,,,,,,,conflict#1
,negativ,,,,,,,,,,,,,,pain,,,,conflict#2
,negativ,active,,,hostile,,,,,,,,,,,,,,conflict#3
,negativ,,passive,,,,,,,,,,,,pain,,,,conflict#4
,,,passive,,,,,weak,submit,,,,,,,,,,conform
,,,passive,,,,,weak,submit,,,,,,,,,,conformity
,negativ,,,,,,,,,,,,,,,,,,confound
,negativ,active,,,hostile,strong,,,,,,,,,,,,,confront
,negativ,active,,,hostile,strong,,,,,,,,,,,,,confrontation
,negativ,,,,,,,,,,,,,,,,,,confuse#1
,negativ,,,,,,,weak,,,,,,,,,,,confuse#2
,negativ,,passive,,,,,weak,,,,,,,,,,,confuse#3
,negativ,,,,,,,,,,,,,,,,,,confuse#4
,negativ,,,,,,,weak,,,,,,,,,,,confusion
positiv,,,,affil,,,,,,,,,,,,,,,congenial
,negativ,,,,,,,,,,,,,,,,,,congested
,negativ,,,,,,,,,,,,,,,,,,congestion
positiv,,active,,affil,,,,,,,,,,,,,,,congratulate
positiv,,,,affil,,,,,,,,,,,,,,,congratulation
positiv,,,,affil,,,,,,,,,,,,,,,congratulatory
positiv,,active,,affil,,,,,,,,,,,,,,,congregate
,,,,,,strong,,,,,,,,,,,,,congregation
,,,,,,strong,power,,,,,,,,,,,,congress#1
,,,,,,strong,,,,,,,,,,,,,congress#2
,,,,,,strong,,,,,,,,,,,,,congressional
,,,,,,strong,,,,,,,,,,,,,congressman
,,,,,,strong,power,,,,,,,,,,,,congressmen
positiv,,,,,,,,,,,,,,,,,,,conjunction
positiv,,active,,,,strong,,,,,,,,,,,,,conjure
positiv,,active,,,,,,,,,,,,,,,,,connect
,,active,,,,,,,,,,,,,,,,,connection
positiv,,active,,,,strong,power,,,,,,,,,,,,conquer
positiv,,,,,,strong,power,,,,,,,,,,,,conqueror
positiv,,,,,,,,,,,,,,,,,,,conquest
positiv,,,,,,,,,,,,,,,,,,,conscience
positiv,,,,,,,,,,,,,,,,,,,conscientious
positiv,,,,affil,,,,,,,,,,,,,,,consensus
positiv,,,passive,,,strong,,,submit,,,,,,,,,,consent#1
positiv,,,passive,,,strong,,,submit,,,,,,,,,,consent#2
,,,passive,,,,,,,,,,,,,,,,consequence
,,,passive,,,,,,,,,,,,,,,,consequent
,,,passive,,,,,,,,,,,,,,,,conservative#1
,,,passive,,,,,,,,,,,,,,,,conservative#2
,,,passive,,,,,,,,,,,,,,,,conservative#3
positiv,,active,,,,,,,,,,,,,,,,,conserve
positiv,,,,,,,,,,,,,,,,,,,consider#1
positiv,,,,,,,,,,,,,,,,,,,consider#2
,,,,,,strong,,,,,,,,,,,,,considerable#1
,,,,,,strong,,,,,,,,,,,,,considerable#2
positiv,,,,,,,,,,,,,,,,,,,considerate
positiv,,,,,,,,,,,,,,,,,,,consideration#1
positiv,,active,,,,,,,,,,,,,,,,,consign
,,,passive,,,,,,,,,,,,,,,,consist
positiv,,,,,,strong,,,,,,,,,,,,,consistency
positiv,,,,,,strong,,,,,,,,,,,,,consistent
positiv,,active,,affil,,,,,,,,,,,,,,,console
positiv,,,,,,strong,,,,,,,,,,,,persist,consolidate
,negativ,,,,hostile,,,,,,,,,,,,,,conspiracy
,negativ,,,affil,,,,,,,,,,,,,,,conspirator
,negativ,active,,affil,,,,,,,,,,,,,,,conspire
,,,,,,strong,power,,,,,,,,,,,,constable
positiv,,,,,,,,,,,,,,,,,,,constancy
,,,,,,strong,,,,,,,,,,,,persist,constant#1
,,,,,,strong,,,,,,,,,,,,,constant#2
,negativ,,,,,,,,,,,,,,,,,,consternation
,,,passive,,,strong,,,,,,,,,,,,,constitute
,,,,,,strong,,,,,,,,,,,,,constitution
,,,,,,strong,,,,,,,,,,,,,constitutional
,negativ,,,,hostile,strong,power,,,,,,,,,,,,constrain
,negativ,,,,,strong,power,,,,,,,,,,,,constraint
,,active,,,,strong,,,,,,,,,,,,,construct
,,active,,,,strong,,,,,,,,,,,,,construction
positiv,,,,,,strong,,,,,,,,,,,,,constructive
positiv,,,,,,,,,,,,,,,,,,,consult
positiv,,,,,,,,,,,,,,,,,,,consultation
,,active,,,,,,,,,,,,,,,,,consume
positiv,,active,,,,,,,,,,,,,,,,,consummate
,,active,,,,,,,,,,,,,,,,,consumption
,negativ,active,,,,strong,,,,,,,,,,,,,consumptive
positiv,,active,,affil,,,,,,,,,,,,,,,contact#1
positiv,,active,,,,,,,,,,,,,,,,,contact#2
,negativ,,,,,,,,,,,,,,,,,,contagious
,,active,,,,strong,,,,,,,,,,,,,contain
,negativ,active,,,hostile,,,,,,,,,,,,,,contaminate
,negativ,,,,hostile,,,,,,,,,,,,,,contamination
,,,passive,,,,,,,,,,,,,,,,contemplate
,,,passive,,,,,,,,,,,,,,,,contemplation
,negativ,,,,hostile,,,,,,,,,,,,,,contempt
,negativ,,,,hostile,,,,,,,,,,,,,,contemptible
,negativ,,,,hostile,,,,,,,,,,,,,,contemptuous
,negativ,active,,,hostile,strong,,,,,,,,,,,,,contend
positiv,,,passive,,,,,,,,,,,pleasur,,,,,content#3
positiv,,,passive,,,,,,,,,,,pleasur,,,,,content#4
positiv,,,passive,,,,,,,,,,,pleasur,,,,,content#5
,,active,,,,strong,,,,,,,,,,,,,contention
positiv,,,,,,,,,,,,,,pleasur,,,,,contentment
,,active,,,,strong,,,,,,,,,,,,,contest#1
,,active,,,hostile,strong,power,,,,,,,,,,,,contest#2
,,active,,,,strong,,,,,,,,,,,,persist,continual#1
,,active,,,,strong,,,,,,,,,,,,persist,continual#2
,,active,,,,strong,,,,,,,,,,,,persist,continue#1
,,active,,,,strong,,,,,,,,,,,,persist,continue#2
positiv,,active,,,,strong,,,,,,,,,,,,persist,continuity
,,active,,,,strong,,,,,,,,,,,,persist,continuous
,,,,,,strong,,,,,,,,,,,,,contract#1
,,,passive,,,,,,,,,,,,,,,,contract#3
,negativ,,,,hostile,,,,,,,,,,,,,,contradict
,negativ,,,,,,,,,,,,,,,,,,contradiction
,negativ,,,,,,,,,,,negate,,,,,,,contradictory
,negativ,,,,,,,,,,,negate,,,,,,,contrary
positiv,,active,,affil,,strong,,,,,,,,,,,,,contribute#1
positiv,,active,,affil,,strong,,,,,,,,,,,,,contribute#2
positiv,,active,,affil,,strong,,,,,,,,,,,,,contribution
positiv,,,,affil,,,,,,,,,,,,,,,contributor
,,active,,,,strong,power,,,,,,,,,,,,control#1
,,active,,,,strong,power,,,,,,,,,,,,control#2
,,,passive,,,,power,weak,,,,,,,,,,,control#3
,,active,,,,strong,power,,,,,,,,,,,,control#4
,,,,,,strong,power,,,,,,,,,,,,controller
,negativ,,,,,,,,,,,,,,,,,,controversial
,negativ,,,,,,,,,,,,,,,,,,controversy
positiv,,active,,affil,,,,,,,,,,,,,,,convene
,,active,,,,,,,,,,,,,,,,,convert#1
,,active,,,,strong,,,,,,,,,,,,,convert#2
,,active,,,,,,,,,,,,,,,,,convey
,negativ,,passive,,,,,weak,submit,,,,,,,,,,convict#1
,negativ,active,,,hostile,strong,,,,,,,,,,,,,convict#2
positiv,,,,,,strong,,,,,,,,,,,,,conviction
positiv,,active,,,,strong,power,,,,,,,,,,,,convince#1
positiv,,active,,,,strong,power,,,,,,,,,,,,convince#2
,,,passive,,,,power,,,,,,,,,,,,convinced#1
,,,passive,,,,power,,,,,,,,,,,,convinced#2
,negativ,,passive,,,,,,,,,,,,,,,,cool
,negativ,,,,,,,,,,,,,,,,,,coolness
positiv,,active,,affil,,strong,,,,,,,,,,,,,cooperate
positiv,,active,,affil,,strong,,,,,,,,,,,,,cooperation
positiv,,,,affil,,strong,,,,,,,,,,,,,cooperative#1
positiv,,active,,affil,,,,,,,,,,,,,,,cooperative#2
positiv,,active,,affil,,strong,,,,,,,,,,,,,cooperative#3
positiv,,active,,,,strong,power,,,,,,,,,,,,coordinate
positiv,,,,affil,,strong,,,,,,,,,,,,,coordination
,,,,,,strong,power,,,,,,,,,,,,cop
,,,passive,,,,,,,,,,,,,,,,cope
,,active,,,,,,,,,,,,,,,,,copy#1
,,active,,,,,,,,,,,,,,,,,copy#2
positiv,,,,,,,,,,,,,,,,,,,cordial
,,,,,,strong,,,,,,,,,,,,,core
,,,,,,strong,power,,,,,,,,,,,,corporal
,,,,,,strong,,,,,,,,,,,,,corporate
,,,,,,strong,,,,,,,,,,,,,corporation
positiv,,,,,,,,,,,,,,,,,,,correct#1
positiv,,,,,,strong,,,,,,,,,,,,,correct#2
positiv,,,,,,,,,,,,,,,,,,,correct#3
positiv,,,,,,,,,,,,,,,,,,,correction
,negativ,,passive,,,,,,,,,,,,,,,,corrode
,negativ,,,,,,,,,,,,,,,,,,corrosion
,negativ,,,,,,,,,,,,,,,,,,corrosive
,negativ,,,,,,,,,,,,,,,,,,corrupt
,negativ,,,,hostile,,,,,,,,,,,,,,corruption
,negativ,,,,,,,,,,,,,,,,,,cost#1
,negativ,,,,,,,,,,,,,,,,,,cost#2
,negativ,,,,,,,,,,,,,,,,,,costliness
,negativ,,,,,,,,,,,,,,,,,,costly
positiv,,,,,,strong,power,,,,,,,,,,,,council
positiv,,,,,,,,,,,,,,,,,,,counsel#1
positiv,,,,affil,,,power,,,,,,,,,,,,counsel#2
,negativ,active,,,,strong,,,,,,negate,,,,,,,counteract
,negativ,active,,,,strong,,,,,,negate,,,,,,,counteraction
,negativ,,,,,,,,,,,,,,,,,,counterfeit
,,,,,,strong,,,,,,,,,,,,,countless
,,,,,hostile,,,,,,,,,,,,,,coup
,,,,affil,,,,,,,,,,,,,,,couple#2
positiv,,,,,,strong,,,,,,,,,,,,,courage
positiv,,,,,,strong,,,,,,,,,,,,,courageous
,,,,,,,,,,,,,,,,,,persist,course#2
,,,,,,,,,,yes,,,intrj,,,,,,course#3
,,,,,,strong,,,,,,,,,,,,,court#1
,,active,,affil,,,,,,,,,,,,,,,court#2
,,,,,,strong,power,,,,,,,,,,,,court#3
positiv,,,,affil,,,,,,,,,,,,,,,courteous
positiv,,,,affil,,,,,,,,,,,,,,,courtesy
positiv,,,,,,,,,,,,,,,,,,,courtly
positiv,,,,affil,,,,,,,,,,,,,,,covenant
,,active,,,,,power,,,,,,,,,,,,cover#2
,,,passive,,,,,,,,,,,,,,,,cover#3
,negativ,,,,,,,,,,,,,,,,,,covert
,negativ,,passive,,,,,weak,,,,,,,,feel,need,,covet
,negativ,,passive,,,,,weak,submit,,,,,,,,,,coward
positiv,,,,,,,,,,,,,,pleasur,,,,,cozy
,,,,,,,,weak,,,,,,,,,,,crack#1
,,active,,,,,,weak,,,,,,,,,,,crack#2
,negativ,,,,,,,,,,,,,,,,,,crafty
,negativ,active,,,,,,,,,,,,,,,,,cram
,negativ,active,,,,,,,,,,,,,pain,,,,cramp
,negativ,,,,hostile,,,,,,,,,,,feel,,,cranky
,negativ,,,,hostile,,,,,,,,,,,,,,crass
,negativ,,passive,,,,,weak,,,,,,,,feel,need,,crave
,,active,,,,,,weak,,,,,,,,,,,crawl#1
,negativ,,,,,,,weak,,,,,,,,,,,crawl#2
,,,,,,,,weak,,,,,,,,,,,crawl#3
,negativ,,,,,,,,,,,,,,,,,,craze
,negativ,,,,,,,,,,,,,,,,,,craziness
,negativ,,,,,,,,,,,,,,,,,,crazy
,,active,,,,strong,,,,,,,,,,,,,cream#2
positiv,,active,,,,strong,,,,,,,,,,,,,create
,,active,,,,strong,,,,,,,,,,,,,creation
positiv,,active,,,,,,,,,,,,,,,,,creative
positiv,,active,,,,,,,,,,,,,,,,,creativity
,,active,,,,strong,,,,,,,,,,,,,creator
,,,passive,,,,,,,,,,,,,,,,creature
positiv,,,,affil,,,,,,,,,,,,,,,credentials
positiv,,,,,,,,,,,,,,,,,,,credibility
positiv,,,,,,,,,,,,,,,,,,,credible
positiv,,,,,,,,,,,,,,,,,,,credit#2
positiv,,,,,,,,,,,,,,,,,,,credit#4
,negativ,,,,,,,weak,submit,,,,,,,,,,credulous
,,active,,,,,,weak,,,,,,,,,,,creep#1
,,active,,,,,,weak,,,,,,,,,,,creep#2
,,active,,,,,,weak,,,,,,,,,,,crept
,negativ,,,,,,,,,,,,,,,,,,crime
,negativ,,,,hostile,,,,,,,,,,,,,,criminal
,negativ,,passive,,,,,,,,,,,,pain,feel,,,cringe
,negativ,active,,,hostile,,,,,,,,,,pain,,,,cripple
,negativ,,,,,,,,,,,,,,,,,,crisis
,negativ,,,,hostile,,,,,,,,,,,,,,critic
,negativ,,,,hostile,,,,,,,,,,,,,,criticize
,negativ,,passive,,,,,,,,,,,,,,,,croak
,negativ,,,,,,,,,,,,,,,,,,crook
,negativ,,,,hostile,,,,,,,,,,,,,,crooked
,,,,,hostile,,,,,,,,,,,,,,crop#2
,negativ,active,,,hostile,,,,,,,,,,,,,,cross#3
,negativ,active,,,hostile,,,,,,,,,,,,,,cross#6
,negativ,active,,,hostile,,,,,,,,,,,,,,cross#7
,,,,affil,,,,,,,,,,,,,,,cross#_10
,,,,,,,,,submit,,,,,,,,,,crouch#2
,,,,,,strong,,,,,,,,,,,,,crowd#1
,,active,,,,strong,,,,,,,,,,,,,crowd#3
,,,,,,,power,,,,,,,,,,,,crown#1
,,,,,,,power,,,,,,,,,,,,crown#2
,negativ,,,,,,,,,,,,,,,,,,crude
,negativ,,,,hostile,,,,,,,,,,,,,,cruel
,negativ,,,,hostile,,,,,,,,,,,,,,cruelty
,negativ,,passive,,,,,weak,submit,,,,,,,,,,crumble
,negativ,,passive,,,,,weak,submit,,,,,,,,,,crumple
positiv,,,,affil,,,,,,,,,,,,,,,crusade
positiv,,,,affil,,,,,,,,,,,,,,,crusader
,negativ,active,,,,strong,,,,,,,,,,,,,crush#1
,negativ,active,,,hostile,strong,,,,,,,,,,,,,crush#2
,negativ,,,,hostile,strong,power,,,,,,,,,,,,crushing
,,,passive,,,,,,,,,,,,,,,,cry#1
,,,passive,,,,,,,,,,,,,,,,cry#2
positiv,,active,,,,,,,,,,,,pleasur,,,,,cuddle
positiv,,active,,,,,,,,,,,,,,,,,culminate
positiv,,,,,,,,,,,,,,,,,,,culmination
,negativ,,,,,,,,,,,,,,,,,,culpable
,negativ,,,,,,,,,,,,,,,,,,culprit
positiv,,active,,,,,,,,,,,,,,,,,cultivate#1
positiv,,active,,,,,,,,,,,,,,,,,cultivate#2
positiv,,,,,,,,,,,,,,,,,,,cultivation
positiv,,,,,,,,,,,,,,,,,,,culture#2
,negativ,,,,,strong,,,,,,,,,,,,,cumbersome
,,,,,,strong,,,,,,,,,,,,,cumulative
positiv,,,,,,,,,,,,,,pleasur,,,,,cupid
,,active,,,,strong,power,,,,,,,,,,,,curb#2
positiv,,,,,,,,,,,,,,,,,,,cure#1
positiv,,,,affil,,,power,,,,,,,,,,,,cure#2
,,,passive,,,,,,,,,,,,,,need,,curiosity
,,,passive,,,,,,,,,,,,,,need,,curious
,negativ,,,,hostile,,,,,,,,,,,,,,curse#1
,negativ,,,,hostile,,,,,,,,,,,,,,curse#2
,negativ,,passive,,,,,,,,,,,,,,,,cursory
,negativ,,,,hostile,,,,,,,,,,,,,,curt
,negativ,active,,,,,,,,,,,,,,,,,curtail
positiv,,active,,,,,,,,,,,,,,,,,curtsey
,negativ,active,,,hostile,strong,,,,,,,,,,,,,cut#1
,negativ,active,,,,strong,,,,,,,,,,,,,cut#2
positiv,,,,,,,,,,,,,,,,,,,cute
,negativ,,,,hostile,,,,,,,,,,,,,,cynical
,negativ,,,,,,,,,,,,,,,,,,cynicism
,,,,,hostile,,,,,,,,,,,,,,dagger
,negativ,active,,,,strong,,,,,,,,,,,,,damage#1
,negativ,active,,,hostile,strong,,,,,,,,,,,,,damage#2
,negativ,,,,hostile,,,,,,,,intrj,,,,,,damn
,negativ,,,,hostile,,,,,,,,,,,,,,damnable
,negativ,,,,hostile,,,,,,,,,,,,,,damned
positiv,,,,,,,,,,,,,,,,,,,dance#1
positiv,,active,,,,,,,,,,,,,,,,,dance#2
positiv,,active,,,,,,,,,,,,,,,,,dance#3
,negativ,,,,,,,,,,,,,,,,,,danger
,negativ,,,,,,,,,,,,,,,,,,dangerous
positiv,,,,,,,,,,,,,,,,,,,dare
positiv,,,,,,strong,,,,,,,,,,,,,daring
,negativ,,,,,,,,,,,,,,,,,,dark
,negativ,,,,,,,,,,,,,,,,,,darken
,negativ,,,,,,,,,,,,,,,,,,darkness
positiv,,,,affil,,,,,,,,,,,,,,,darling
,negativ,,,,,,,,,,,,intrj,,,,,,darn
,,active,,,,,,,,,,,,,,,,,dash
,,,,affil,,,,,,,,,,,,,,,date#4
,negativ,,,,,,,,,,,,,,,,,,daunting
positiv,,,,,,strong,power,,,,,,,,,,,,dauntless
,negativ,active,,,,,,,,,,,,,,,,,dawdle
positiv,,,,,,,,,,,,,,,,,,,dawn#2
,negativ,,,,,,,,,,,,,,,,,,daze
positiv,,active,,,,strong,,,,,,,,,,,,,dazzle
,negativ,,passive,,,,,weak,,,,,,,,,,,dead
,negativ,,,,hostile,,,weak,,,,,,,,,,persist,deadlock
,negativ,,,,hostile,strong,,,,,,,,,,,,,deadly
,negativ,,,,,,,,,,,,,,,,,,deadweight
,negativ,,,,,,,,,,,,,,,,,,deaf
,negativ,,,,,,,,,,,,,,,,,,deafness
positiv,,,,,,,,,,,,,,,,,,,deal#1
,,active,,,,,,,,,,,,,,,,,deal#2
,negativ,,,,hostile,,,,,,,,intrj,,,,,,deal#6
,,,,,,strong,power,,,,,,,,,,,,dean
positiv,,,,affil,,,,,,,,,,,,,,,dear#1
positiv,,,,affil,,,,,,,,,,,,,,,dear#2
,negativ,,passive,,,,,weak,,,,,,,,,,,dearth
,negativ,,passive,,,,,weak,,,,,,,,,,,death
,negativ,,,,,,,,,,,,,,,,,,debatable
,,active,,,,,,,,,,,,,,,,,debate#1
,,active,,,,,,,,,,,,,,,,,debate#2
,,,,,,,,weak,,,,,,,,,,,debt
,negativ,,,,,,,weak,,,,,,,,,,,debtor
,negativ,,,,,,,,,,,,,,,,need,,decadence
,negativ,,,,,,,,,,,,,,,,need,,decadent
,negativ,,passive,,,,,weak,,,,,,,,,,,decay#1
,negativ,,passive,,,,,weak,,,,,,,,,,,decay#2
,negativ,active,,,,,,,,,,,,,,,,,decease
,negativ,,,,hostile,,,,,,,,,,,,,,deceit
,negativ,,,,hostile,,,,,,,,,,,,,,deceitful
,negativ,active,,,hostile,,,,,,,,,,,,,,deceive#1
,negativ,active,,,hostile,,,,,,,,,,,,,,deceive#2
positiv,,,,,,,,,,,,,,,,,,,decency
positiv,,,,,,,,,,,,,,,,,,,decent
,negativ,active,,,hostile,,,,,,,,,,,,,,deception
,negativ,,,,hostile,,,,,,,,,,,,,,deceptive
,,active,,,,strong,,,,,,,,,,,,,decide#1
,,,,,,strong,,,,,,,,,,,,,decide#2
,,,,,,strong,,,,,,,,,,,,,decide#3
positiv,,active,,,,,,,,,,,,,,,,,decipher
,,active,,,,strong,,,,,,,,,,,,,decision
,,active,,,,strong,power,,,,,,,,,,,,decisive
,,,,,,strong,,,,,,,,,,,,,declaration
,,,,,,strong,,,,,,,,,,,,,declare
,negativ,,passive,,,,,weak,,,,,,,,,,,decline#1
,negativ,,passive,,,,,weak,,,,,,,,,,,decline#2
,negativ,,passive,,,,,,,,,,,,,,,,decompose
positiv,,active,,,,,,,,,,,,pleasur,,,,,decorate
positiv,,,,,,,,,,,,,,pleasur,,,,,decoration
positiv,,,,,,,,,,,,,,pleasur,,,,,decorative
,negativ,,passive,,,,,weak,,,,,,,,,,,decrease#1
,negativ,,passive,,,,,weak,,,,,,,,,,,decrease#2
positiv,,,,,,strong,,,,,,,,,,,need,,dedicate#1
positiv,,,,,,strong,,,,,,,,,,,,,dedicate#2
positiv,,,,,,strong,,,,,,,,,,,,,dedication
positiv,,active,,,,,,,,,,,,,,,,,deduce
,,active,,,,,,,,,,,,,,,,,deduct
,,,passive,,,,,,,,,,,,,,,,deem
,,,,,,strong,,,,,,,,,,,,,deep#1
,,,,,,strong,,,,,,,,,,,,,deep#2
,,,,,,strong,,,,,,,,,,,,,deep#3
,,,,,,strong,,,,,,,,,,,,,deep#4
,,active,,,,strong,,,,,,,,,,,,,deepen
,negativ,active,,,,,,,,,,,,,,,,,defame
,negativ,active,,,,,,,,,,,,,,,,,default
,negativ,,,,,,,,,,,,,,,,,,defeat#1
,negativ,active,,,hostile,strong,,,,,,,,,,,,,defeat#2
,negativ,,,,,,,weak,,,,,,,,,,,defect
,negativ,,,,,,,weak,,,,,,,,,,,defective
positiv,,active,,affil,,strong,,,,,,,,,,,,,defend
,negativ,,,,,,,weak,,,,,,,,,,,defendant
positiv,,active,,affil,,strong,,,,,,,,,,,,,defender
positiv,,active,,affil,,strong,,,,,,,,,,,,,defense
,negativ,,passive,,hostile,,,weak,,,,,,,,,,,defensive
,,,passive,,,,,,submit,,,,,,,,,,defer
positiv,,,,,,,,,,,,,,,,,,,deference
,negativ,,,,hostile,strong,,,,,,,,,,,,,defiance
,negativ,,,,hostile,strong,,,,,,,,,,,,,defiant
,negativ,,,,,,,weak,,,,,,,,,,,deficiency
,negativ,,,,,,,weak,,,,,,,,,,,deficient
,negativ,,,,,,,weak,,,,,,,,,,,deficit
,negativ,active,,,hostile,,,,,,,,,,,,,,defile
,,,,,,strong,,,,,,,,,,,,,definite
,,,,,,,,,,yes,,,intrj,,,,,,definitely
positiv,,,,,,strong,,,,,,,,,,,,,definitive
,negativ,active,,,hostile,strong,,,,,,,,,,,,,defy
,negativ,,passive,,,,,weak,,,,,,,,,,,degenerate
,negativ,active,,,hostile,,,,,,,,,,,,,,degrade
,negativ,,,,,,,weak,,,,,,,pain,,,,dejected
,negativ,,passive,,,,,weak,,,,,,,,,,,delay#1
,negativ,,passive,,,,,weak,,,,,,,,,,persist,delay#2
,,,,,,,power,,,,,,,,,,,,delegate
,,,,,,,power,,,,,,,,,,,,delegation
,,active,,,,strong,,,,,,,,,,,,,deliberate#1
,,active,,,,strong,,,,,,,,,,,,,deliberate#2
positiv,,,,,,,,,,,,,,,,,,,delicacy
positiv,,,,,,,,weak,,,,,,,,,,,delicate
positiv,,,,,,,,,,,,,,pleasur,,,,,delight#1
positiv,,,,,,,,,,,,,,pleasur,,,,,delight#2
positiv,,,,,,,,,,,,,,pleasur,,,,,delightful
,negativ,,,,,,,weak,,,,,,,,,,,delinquency
,negativ,,,,,,,weak,,,,,,,,,,,delinquent
,negativ,,,,,,,weak,,,,,,,,,,,delirium
,,active,,,,strong,,,,,,,,,,,,,deliver
,,active,,,,strong,,,,,,,,,,,,,delivery
,negativ,,,,,strong,power,,,,,,,,,,,,deluge
,negativ,,,,,,,weak,,,,,,,,,,,delusion
,,,,,,strong,power,,,,,,,,,,,,demand#1
,,active,,,,strong,power,,,,,,,,,,,,demand#2
,,active,,,,strong,,,,,,,,,,,,,demand#3
,,active,,,,strong,,,,,,,,,,,,,demand#4
,negativ,active,,,hostile,,power,,,,,,,,,,,,demean
,negativ,,passive,,,,,weak,,,,,,,,,,,demise
,negativ,active,,,hostile,strong,,,,,,,,,,,,,demolish
,negativ,,,,hostile,,,,,,,,,,,,,,demon
,,active,,,,strong,,,,,,,,,,,,,demonstrate
,,active,,,,strong,,,,,,,,,,,,,demonstration#1
,,active,,,,strong,,,,,,,,,,,,,demonstration#2
,negativ,,,,hostile,strong,,,,,,,,,,,,,demoralize
,negativ,,,,hostile,,,,,,,,,,,,,,denial
,negativ,active,,,hostile,,power,,,,,,,,,,,,denounce
,,,,,,strong,,,,,,,,,,,,,dense
,,,,,,strong,,,,,,,,,,,,,density
,negativ,active,,,,,,,,,,,,,,,,,dent
,negativ,,,,hostile,,,,,,,,,,,,,,deny
,,active,,,,,,,,,,,,,,,,,depart
,,active,,,,,,,,,,,,,,,,,departure
,,,passive,,,,,weak,,,,,,,,,,,depend#1
,,,passive,,,,,weak,submit,,,,,,,,,,depend#2
positiv,,,,,,strong,,,,,,,,,,,,,dependability
positiv,,,,,,strong,,,,,,,,,,,,,dependable
,,,passive,,,,,weak,submit,,,,,,,,,,dependence
,negativ,,passive,,,,,weak,submit,,,,,,,,,,dependent
,negativ,,,,,,,,,,,,,,,,,,deplete
,negativ,,,,,,,,,,,,,,,,,,deplorable
,negativ,,passive,,hostile,,,,,,,,,,,,,,deplore
,,active,,,,strong,power,,,,,,,,,,,,deploy
,negativ,active,,,hostile,,power,,,,,,,,,,,,depose
,,active,,,,,,,,,,,,,,,,,deposition
,negativ,,,,,,,,,,,,,,,,,,depraved
,negativ,,passive,,,,,weak,,,,,,,,,,,depreciate
,negativ,,passive,,,,,,,,,,,,,,,,depreciation
,negativ,,passive,,,,,weak,,,,,,,pain,,,,depress#1
,negativ,,,,,,,,,,,,,,,,,,depress#2
,negativ,,,,,,,,,,,,,,pain,,,,depress#3
,negativ,,,,,,,weak,,,,,,,pain,,,,depression#1
,negativ,,,,,,,weak,,,,,,,,,,,depression#2
,negativ,active,,,hostile,strong,power,,,,,,,,,,,,deprive
,,,,,,strong,,,,,,,,,,,,,depth
,negativ,active,,,hostile,,,,,,,,,,,,,,deride
,negativ,,,,hostile,,,,,,,,,,,,,,derision
,negativ,,,,,,,,,,,,,,,,,,derisive
,,active,,,,,,,,,,,,,,,,,derive
,negativ,,,,hostile,,power,,,,,,,,,,,,derogatory
,,,,,,,,weak,,,,,,,,,,,descend
positiv,,active,,,,,,,,,,,,,,,,,descry
,negativ,,,,hostile,,,,,,,,,,,,,,desert#2
,negativ,,passive,,,,,weak,,,,,,,,,,,desert#4
,negativ,,,affil,,,,,,,,,,,,,,,desertion
positiv,,,,affil,,,,,,,,,,,,,,,deserve
positiv,,,,,,strong,,,,,,,,,,,,,deservedly
,,active,,,,,,,,,,,,,,,,,design#2
,,active,,,,,,,,,,,,,,,,,designate#1
